Transaction_ID,Employee_ID,Department,Region,Card_Tier,Single_Txn_Limit,Transaction_Timestamp,Amount_USD,Merchant_Name,MCC,Injected_Anomaly,System_Audit_Flag,R5_Reason,Travel_Registry_Status
TXN_009492,EMP_263,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-08-28 18:43:00,36.49,Figma Design,4816,,CLEAN,,
TXN_009493,EMP_115,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-12-07 16:10:00,58.79,Amazon Business,5999,,CLEAN,,
TXN_009494,EMP_227,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-10-13 16:44:00,266.47,Marriott International,7011,,CLEAN,,
TXN_009495,EMP_093,Corporate Marketing,APAC,Tier_1_Exec,5000.0,2025-01-12 16:16:00,77.7,Bistro Hub,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009496,EMP_276,Supply Chain,,Tier_1_Exec,5000.0,2025-09-06 23:00:00,451.78,Hilton Hotels,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009497,EMP_036,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-04-27 06:04:00,54.45,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009498,EMP_023,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-03-06 12:49:00,46.28,London Tavern,5812,,CLEAN,,
TXN_009499,EMP_259,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-11-21 14:33:00,143.84,Office Depot,5999,,CLEAN,,
TXN_009500,EMP_362,HR & Recruitment,APAC,Tier_2_Standard,3000.0,2025-08-15 01:13:00,289.58,Business Stay Inn,7011,,CLEAN,,
TXN_009501,EMP_387,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-06-09 03:08:00,82.33,Amazon Business,5999,,CLEAN,,
TXN_009502,EMP_129,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-01-31 05:21:00,113.04,London Underground,4111,,CLEAN,,
TXN_009503,EMP_321,Software Engineering,,Tier_1_Exec,5000.0,2025-09-03 05:06:00,62.9,Bistro Hub,5812,,CLEAN,,
TXN_009504,EMP_270,Field Sales,APAC,Tier_1_Exec,5000.0,2025-05-25 12:49:00,140.06,NYC Transit,4111,,CLEAN,,
TXN_009505,EMP_200,Software Engineering,,Tier_2_Standard,3000.0,2025-01-17 12:04:00,62.92,Staples Corp,5999,,CLEAN,,
TXN_009506,EMP_132,Corporate Marketing,APAC,Tier_1_Exec,5000.0,2025-08-03 05:45:00,74.91,Global Logistics Tech,5999,,CLEAN,,
TXN_009507,EMP_023,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-04-11 02:02:00,22.39,Global Logistics Tech,5999,,CLEAN,,
TXN_009508,EMP_407,Field Sales,APAC,Tier_1_Exec,5000.0,2025-08-29 20:07:00,545.85,Hilton Hotels,7011,,CLEAN,,
TXN_009509,EMP_177,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-05-27 15:46:00,32.1,London Tavern,5812,,CLEAN,,
TXN_009510,EMP_308,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-03-18 00:36:00,32.44,Staples Corp,5999,,CLEAN,,
TXN_009511,EMP_408,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-08-01 06:06:00,86.23,Global Logistics Tech,5999,,CLEAN,,
TXN_009512,EMP_265,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-11-06 08:26:00,59.4,Local Steakhouse,5812,,CLEAN,,
TXN_009513,EMP_142,Field Sales,APAC,Tier_1_Exec,5000.0,2025-08-21 02:11:00,15.13,Bistro Hub,5812,,CLEAN,,
TXN_009514,EMP_178,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-07-19 01:33:00,87.87,Bistro Hub,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009515,EMP_156,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-12-24 20:46:00,97.33,Lyft Ride,4111,,CLEAN,,
TXN_009516,EMP_180,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-01-18 05:03:00,91.83,Figma Design,4816,,CLEAN,,
TXN_009517,EMP_114,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-04-07 18:12:00,51.2,Bistro Hub,5812,,CLEAN,,
TXN_009518,EMP_227,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-11-08 12:24:00,293.72,Slack Technologies,4816,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 4816 (Slack Technologies) is not a hospitality category — manual review required,
TXN_009519,EMP_444,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-08-31 10:35:00,84.12,Uber Inc,4111,,CLEAN,,
TXN_009520,EMP_018,Software Engineering,,Tier_1_Exec,5000.0,2025-08-22 15:15:00,407.07,Business Stay Inn,7011,,CLEAN,,
TXN_009521,EMP_334,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-06-10 03:50:00,142.49,Slack Technologies,4816,,CLEAN,,
TXN_009522,EMP_107,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-06-08 05:11:00,251.95,AWS Cloud Services,4816,,CLEAN,,
TXN_009523,EMP_138,Field Sales,APAC,Tier_1_Exec,5000.0,2025-05-12 15:04:00,141.48,NYC Transit,4111,,CLEAN,,
TXN_009524,EMP_144,Field Sales,APAC,Tier_1_Exec,5000.0,2025-03-03 13:21:00,104.04,Uber Inc,4111,,CLEAN,,
TXN_009525,EMP_426,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-11-13 10:16:00,198.58,Hilton Hotels,7011,,CLEAN,,
TXN_009526,EMP_363,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-02-16 21:17:00,74.5,Lyft Ride,4111,,CLEAN,,
TXN_009527,EMP_359,HR & Recruitment,LATAM,Tier_1_Exec,5000.0,2025-07-12 13:11:00,729.04,Euro Lodging,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009528,EMP_228,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-04-28 22:30:00,55.9,Figma Design,4816,,CLEAN,,
TXN_009529,EMP_382,Field Sales,,Tier_1_Exec,5000.0,2025-12-27 18:42:00,395.77,GitHub Enterprise,4816,,CLEAN,,
TXN_009530,EMP_031,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-09 16:13:00,203.52,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009531,EMP_041,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-12-25 16:49:00,20.96,Uber Inc,4111,,CLEAN,,
TXN_009532,EMP_305,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-03 03:27:00,140.68,Uber Inc,4111,,CLEAN,,
TXN_009533,EMP_372,Supply Chain,APAC,Tier_1_Exec,5000.0,2025-02-13 19:59:00,39.33,Bistro Hub,5812,,CLEAN,,
TXN_009534,EMP_308,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-11-07 15:50:00,699.06,Euro Lodging,7011,,CLEAN,,
TXN_009535,EMP_246,Software Engineering,,Tier_1_Exec,5000.0,2025-10-06 11:22:00,68.57,London Underground,4111,,CLEAN,,
TXN_009536,EMP_001,Software Engineering,,Tier_2_Standard,3000.0,2025-04-08 14:58:00,436.56,Business Stay Inn,7011,,CLEAN,,
TXN_009537,EMP_145,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-09-08 21:27:00,75.38,Bistro Hub,5812,,CLEAN,,
TXN_009538,EMP_273,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-04-29 23:13:00,314.3,Figma Design,4816,,CLEAN,,
TXN_009539,EMP_409,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-11-11 05:43:00,14.73,Lyft Ride,4111,,CLEAN,,
TXN_009540,EMP_292,Field Sales,APAC,Tier_1_Exec,5000.0,2025-06-12 04:52:00,245.4,Slack Technologies,4816,,CLEAN,,
TXN_009541,EMP_186,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-10-10 21:24:00,271.38,Euro Lodging,7011,,CLEAN,,
TXN_009542,EMP_346,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-07-08 04:52:00,37.6,Bistro Hub,5812,,CLEAN,,
TXN_009543,EMP_185,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-09-18 17:02:00,58.72,Lyft Ride,4111,,CLEAN,,
TXN_009544,EMP_205,Field Sales,,Tier_1_Exec,5000.0,2025-08-06 06:53:00,454.89,Hilton Hotels,7011,,CLEAN,,
TXN_009545,EMP_018,Software Engineering,,Tier_1_Exec,5000.0,2025-08-30 12:45:00,56.78,London Underground,4111,,CLEAN,,
TXN_009546,EMP_254,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-10-17 14:39:00,25.03,Lyft Ride,4111,,CLEAN,,
TXN_009547,EMP_313,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-01-09 03:14:00,20.23,London Tavern,5812,,CLEAN,,
TXN_009548,EMP_032,Software Engineering,LATAM,Tier_1_Exec,5000.0,2025-07-18 11:19:00,171.73,Business Stay Inn,7011,,CLEAN,,
TXN_009549,EMP_033,Corporate Marketing,EMEA,Tier_1_Exec,5000.0,2025-09-15 04:21:00,75.83,Office Depot,5999,,CLEAN,,
TXN_009550,EMP_139,Corporate Marketing,,Tier_2_Standard,3000.0,2025-07-14 01:39:00,770.39,Marriott International,7011,,CLEAN,,
TXN_009551,EMP_282,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-08-20 12:03:00,26.19,London Underground,4111,,CLEAN,,
TXN_009552,EMP_447,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-05-09 16:44:00,142.48,Uber Inc,4111,,CLEAN,,
TXN_009553,EMP_080,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-07-08 23:40:00,112.67,Staples Corp,5999,,CLEAN,,
TXN_009554,EMP_155,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-11-05 23:22:00,99.25,Global Logistics Tech,5999,,CLEAN,,
TXN_009555,EMP_360,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-02-04 01:13:00,100.34,Global Logistics Tech,5999,,CLEAN,,
TXN_009556,EMP_206,Software Engineering,EMEA,Tier_1_Exec,5000.0,2025-05-26 04:07:00,125.74,Lyft Ride,4111,,CLEAN,,
TXN_009557,EMP_250,Field Sales,,Tier_1_Exec,5000.0,2025-05-01 13:19:00,24.97,NYC Transit,4111,,CLEAN,,
TXN_009558,EMP_413,HR & Recruitment,LATAM,Tier_2_Standard,3000.0,2025-12-05 20:34:00,55.68,Local Steakhouse,5812,,CLEAN,,
TXN_009559,EMP_246,Software Engineering,,Tier_1_Exec,5000.0,2025-03-03 22:49:00,107.59,NYC Transit,4111,,CLEAN,,
TXN_009560,EMP_063,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-10-21 22:25:00,531.43,Marriott International,7011,,CLEAN,,
TXN_009561,EMP_243,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-03-04 11:31:00,691.31,Euro Lodging,7011,,CLEAN,,
TXN_009562,EMP_358,Field Sales,APAC,Tier_1_Exec,5000.0,2025-06-06 22:08:00,14.88,Local Steakhouse,5812,,CLEAN,,
TXN_009563,EMP_218,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-05-04 12:15:00,106.7,NYC Transit,4111,,CLEAN,,
TXN_009564,EMP_317,HR & Recruitment,LATAM,Tier_2_Standard,3000.0,2025-11-11 06:25:00,222.93,Slack Technologies,4816,,CLEAN,,
TXN_009565,EMP_089,HR & Recruitment,,Tier_2_Standard,3000.0,2025-02-25 08:08:00,63.08,Office Depot,5999,,CLEAN,,
TXN_009566,EMP_093,Corporate Marketing,APAC,Tier_1_Exec,5000.0,2025-08-16 04:57:00,149.3,GitHub Enterprise,4816,,CLEAN,,
TXN_009567,EMP_065,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-07-07 14:28:00,255.92,Slack Technologies,4816,,CLEAN,,
TXN_009568,EMP_334,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-11-05 11:04:00,358.58,AWS Cloud Services,4816,,CLEAN,,
TXN_009569,EMP_352,Field Sales,APAC,Tier_1_Exec,5000.0,2025-11-28 22:28:00,54.56,London Tavern,5812,,CLEAN,,
TXN_009570,EMP_266,Field Sales,APAC,Tier_1_Exec,5000.0,2025-09-19 15:20:00,333.39,GitHub Enterprise,4816,,CLEAN,,
TXN_009571,EMP_171,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-11-29 02:59:00,66.3,Amazon Business,5999,,CLEAN,,
TXN_009572,EMP_355,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-05-06 15:14:00,216.56,Business Stay Inn,7011,,CLEAN,,
TXN_009573,EMP_402,Supply Chain,APAC,Tier_2_Standard,3000.0,2025-05-18 16:54:00,18.61,Uber Inc,4111,,CLEAN,,
TXN_009574,EMP_115,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-11-18 11:21:00,183.37,Business Stay Inn,7011,,CLEAN,,
TXN_009575,EMP_245,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-03-11 19:42:00,41.09,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009576,EMP_034,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-03-24 11:36:00,57.21,Amazon Business,5999,,CLEAN,,
TXN_009577,EMP_044,Software Engineering,,Tier_1_Exec,5000.0,2025-11-20 18:13:00,92.27,Local Steakhouse,5812,,CLEAN,,
TXN_009578,EMP_234,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-12-10 19:28:00,302.27,GitHub Enterprise,4816,,CLEAN,,
TXN_009579,EMP_424,Corporate Marketing,,Tier_2_Standard,3000.0,2025-03-27 04:10:00,183.06,Marriott International,7011,,CLEAN,,
TXN_009580,EMP_161,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-06-27 12:30:00,40.96,Office Depot,5999,,CLEAN,,
TXN_009581,EMP_099,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-19 10:50:00,48.4,Lyft Ride,4111,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,
TXN_009582,EMP_179,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-08-23 18:14:00,61.56,Bistro Hub,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009583,EMP_356,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-05-08 07:26:00,20.15,Local Steakhouse,5812,,CLEAN,,
TXN_009584,EMP_358,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-21 19:38:00,70.9,Figma Design,4816,,CLEAN,,
TXN_009585,EMP_394,Field Sales,APAC,Tier_1_Exec,5000.0,2025-02-20 06:02:00,142.13,London Underground,4111,,CLEAN,,
TXN_009586,EMP_435,Field Sales,APAC,Tier_1_Exec,5000.0,2025-11-23 22:54:00,325.6,AWS Cloud Services,4816,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 4816 (AWS Cloud Services) is not a hospitality category — manual review required,
TXN_009587,EMP_120,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-03-11 09:21:00,88.65,AWS Cloud Services,4816,,CLEAN,,
TXN_009588,EMP_185,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-11-09 02:14:00,66.92,Office Depot,5999,,CLEAN,,
TXN_009589,EMP_190,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-05-23 20:26:00,381.15,Marriott International,7011,,CLEAN,,
TXN_009590,EMP_137,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-06-07 13:55:00,120.74,London Underground,4111,,CLEAN,,
TXN_009591,EMP_190,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-10-10 18:56:00,481.64,Euro Lodging,7011,,CLEAN,,
TXN_009592,EMP_257,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-11-12 17:22:00,233.1,Euro Lodging,7011,,CLEAN,,
TXN_009593,EMP_369,Software Engineering,LATAM,Tier_1_Exec,5000.0,2025-08-14 07:38:00,113.46,Staples Corp,5999,,CLEAN,,
TXN_009594,EMP_016,HR & Recruitment,APAC,Tier_2_Standard,3000.0,2025-10-22 01:00:00,407.98,Hilton Hotels,7011,,CLEAN,,
TXN_009595,EMP_290,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-04-12 15:58:00,29.83,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009596,EMP_072,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-08-03 11:14:00,394.07,Hilton Hotels,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009597,EMP_137,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-11-22 10:07:00,79.69,Lyft Ride,4111,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,
TXN_009598,EMP_329,Field Sales,,Tier_1_Exec,5000.0,2025-09-06 10:52:00,37.32,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009599,EMP_031,Field Sales,APAC,Tier_1_Exec,5000.0,2025-05-31 18:25:00,43.87,Global Logistics Tech,5999,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 5999 (Global Logistics Tech) is not a hospitality category — manual review required,
TXN_009600,EMP_069,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-03-28 09:51:00,43.04,Bistro Hub,5812,,CLEAN,,
TXN_009601,EMP_371,Field Sales,,Tier_1_Exec,5000.0,2025-05-20 18:54:00,12.68,Staples Corp,5999,,CLEAN,,
TXN_009602,EMP_054,HR & Recruitment,LATAM,Tier_1_Exec,5000.0,2025-09-26 18:09:00,106.24,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009603,EMP_219,HR & Recruitment,APAC,Tier_2_Standard,3000.0,2025-02-27 06:04:00,84.96,AWS Cloud Services,4816,,CLEAN,,
TXN_009604,EMP_371,Field Sales,,Tier_1_Exec,5000.0,2025-10-10 17:07:00,16.15,Staples Corp,5999,,CLEAN,,
TXN_009605,EMP_122,Software Engineering,EMEA,Tier_1_Exec,5000.0,2025-01-28 18:13:00,101.52,Uber Inc,4111,,CLEAN,,
TXN_009606,EMP_004,Field Sales,,Tier_1_Exec,5000.0,2025-08-26 22:01:00,118.35,NYC Transit,4111,,CLEAN,,
TXN_009607,EMP_267,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-01-13 08:08:00,119.27,Bistro Hub,5812,,CLEAN,,
TXN_009608,EMP_124,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-31 03:08:00,54.22,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009609,EMP_053,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-03-20 10:35:00,24.94,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009610,EMP_296,Software Engineering,,Tier_2_Standard,3000.0,2025-03-01 17:05:00,300.15,AWS Cloud Services,4816,,CLEAN,,
TXN_009611,EMP_306,HR & Recruitment,APAC,Tier_2_Standard,3000.0,2025-10-03 22:14:00,107.96,Staples Corp,5999,,CLEAN,,
TXN_009612,EMP_309,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-02-18 09:28:00,310.08,Euro Lodging,7011,,CLEAN,,
TXN_009613,EMP_163,HR & Recruitment,,Tier_2_Standard,3000.0,2025-04-04 19:30:00,161.92,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009614,EMP_403,Supply Chain,,Tier_1_Exec,5000.0,2025-10-17 18:08:00,17.16,Local Steakhouse,5812,,CLEAN,,
TXN_009615,EMP_423,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-01-10 21:32:00,273.66,Local Steakhouse,5812,,CLEAN,,
TXN_009616,EMP_010,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-08 08:23:00,130.43,Lyft Ride,4111,,CLEAN,,
TXN_009617,EMP_312,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-08-07 00:07:00,106.31,Lyft Ride,4111,,CLEAN,,
TXN_009618,EMP_336,Field Sales,APAC,Tier_1_Exec,5000.0,2025-07-14 05:50:00,141.42,Global Logistics Tech,5999,,CLEAN,,
TXN_009619,EMP_107,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-04-02 19:44:00,93.28,Local Steakhouse,5812,,CLEAN,,
TXN_009620,EMP_060,Software Engineering,,Tier_2_Standard,3000.0,2025-09-28 14:25:00,273.8,Business Stay Inn,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009621,EMP_113,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-05-11 09:25:00,71.9,NYC Transit,4111,,CLEAN,,
TXN_009622,EMP_382,Field Sales,,Tier_1_Exec,5000.0,2025-05-06 19:42:00,20.01,Uber Inc,4111,,CLEAN,,
TXN_009623,EMP_443,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-08-07 18:25:00,64.55,Global Logistics Tech,5999,,CLEAN,,
TXN_009624,EMP_023,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-07-12 18:28:00,301.81,Figma Design,4816,,CLEAN,,
TXN_009625,EMP_283,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-08-29 15:14:00,64.1,London Underground,4111,,CLEAN,,
TXN_009626,EMP_050,Field Sales,,Tier_1_Exec,5000.0,2025-10-22 13:32:00,56.24,Office Depot,5999,,CLEAN,,
TXN_009627,EMP_084,Field Sales,,Tier_1_Exec,5000.0,2025-07-25 22:32:00,68.81,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009628,EMP_052,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-02-28 15:44:00,132.11,Office Depot,5999,,CLEAN,,
TXN_009629,EMP_190,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-05-25 22:13:00,16.66,Staples Corp,5999,,CLEAN,,
TXN_009630,EMP_321,Software Engineering,,Tier_1_Exec,5000.0,2025-01-02 01:41:00,400.56,Marriott International,7011,,CLEAN,,
TXN_009631,EMP_226,Field Sales,APAC,Tier_1_Exec,5000.0,2025-01-20 08:05:00,32.15,Amazon Business,5999,,CLEAN,,
TXN_009632,EMP_080,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-02-22 19:07:00,107.35,Amazon Business,5999,,CLEAN,,
TXN_009633,EMP_347,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-10-03 18:48:00,24.8,Staples Corp,5999,,CLEAN,,
TXN_009634,EMP_134,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-05-18 17:22:00,103.07,Amazon Business,5999,,CLEAN,,
TXN_009635,EMP_074,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-01-11 04:50:00,31.91,Bistro Hub,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009636,EMP_264,Field Sales,APAC,Tier_1_Exec,5000.0,2025-05-26 13:26:00,37.85,Staples Corp,5999,,CLEAN,,
TXN_009637,EMP_099,Field Sales,APAC,Tier_1_Exec,5000.0,2025-12-15 06:09:00,189.04,Bistro Hub,5812,,CLEAN,,
TXN_009638,EMP_079,Corporate Marketing,EMEA,Tier_1_Exec,5000.0,2025-02-07 16:16:00,12.59,NYC Transit,4111,,CLEAN,,
TXN_009639,EMP_291,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-08-11 17:23:00,71.29,Amazon Business,5999,,CLEAN,,
TXN_009640,EMP_106,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-02-14 19:39:00,28.22,Figma Design,4816,,CLEAN,,
TXN_009641,EMP_267,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-12-01 01:18:00,77.7,Staples Corp,5999,,CLEAN,,
TXN_009642,EMP_412,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-05-18 12:41:00,80.15,Uber Inc,4111,,CLEAN,,
TXN_009643,EMP_371,Field Sales,,Tier_1_Exec,5000.0,2025-09-12 04:31:00,35.230000000000004,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009644,EMP_030,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-02-22 08:29:00,28.5,Staples Corp,5999,,CLEAN,,
TXN_009645,EMP_125,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-10-09 06:53:00,40.69,London Tavern,5812,,CLEAN,,
TXN_009646,EMP_142,Field Sales,APAC,Tier_1_Exec,5000.0,2025-09-18 13:15:00,104.12,Uber Inc,4111,,CLEAN,,
TXN_009647,EMP_371,Field Sales,,Tier_1_Exec,5000.0,2025-04-09 10:09:00,658.56,Business Stay Inn,7011,,CLEAN,,
TXN_009648,EMP_448,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-07-27 02:38:00,84.31,Lyft Ride,4111,,CLEAN,,
TXN_009649,EMP_163,HR & Recruitment,,Tier_2_Standard,3000.0,2025-08-26 23:44:00,533.39,Euro Lodging,7011,,CLEAN,,
TXN_009650,EMP_041,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-07-17 17:58:00,38.09,Uber Inc,4111,,CLEAN,,
TXN_009651,EMP_080,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-11-21 08:47:00,32.02,Local Steakhouse,5812,,CLEAN,,
TXN_009652,EMP_339,Supply Chain,APAC,Tier_2_Standard,3000.0,2025-04-05 01:58:00,21.48,Tokyo Dining Corp,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009653,EMP_255,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-11-11 01:51:00,28.64,Local Steakhouse,5812,,CLEAN,,
TXN_009654,EMP_081,Supply Chain,APAC,Tier_1_Exec,5000.0,2025-07-02 09:43:00,26.56,London Tavern,5812,,CLEAN,,
TXN_009655,EMP_417,Corporate Marketing,,Tier_2_Standard,3000.0,2025-02-25 15:06:00,487.64,Marriott International,7011,,CLEAN,,
TXN_009656,EMP_265,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-03-06 02:38:00,63.76,Local Steakhouse,5812,,CLEAN,,
TXN_009657,EMP_085,Software Engineering,,Tier_2_Standard,3000.0,2025-05-31 18:08:00,764.22,Marriott International,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009658,EMP_173,Field Sales,,Tier_1_Exec,5000.0,2025-09-26 11:07:00,94.32,Slack Technologies,4816,,CLEAN,,
TXN_009659,EMP_126,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-05-16 23:51:00,567.09,Hilton Hotels,7011,,CLEAN,,
TXN_009660,EMP_151,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-06-25 09:04:00,124.42,London Underground,4111,,CLEAN,,
TXN_009661,EMP_202,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-05-04 16:37:00,514.16,Marriott International,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_009662,EMP_161,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-05-26 10:15:00,45.7,Staples Corp,5999,,CLEAN,,
TXN_009663,EMP_176,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-09-25 09:31:00,29.8,Tokyo Dining Corp,5812,,CLEAN,,
TXN_009664,EMP_279,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-06-18 12:35:00,34.92,GitHub Enterprise,4816,,CLEAN,,
TXN_009665,EMP_170,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-11-21 11:38:00,136.07,GitHub Enterprise,4816,,CLEAN,,
