Employee_ID,Destination_Region,Trip_Start,Trip_End
EMP_339,APAC,2025-04-03 01:58:00,2025-04-07 01:58:00
EMP_255,EMEA,2025-11-09 01:51:00,2025-11-14 01:51:00
EMP_081,APAC,2025-07-01 09:43:00,2025-07-07 09:43:00
EMP_417,NA,2025-02-23 15:06:00,2025-03-01 15:06:00
EMP_085,NA,2025-05-29 18:08:00,2025-06-05 18:08:00
EMP_126,EMEA,2025-05-14 23:51:00,2025-05-18 23:51:00
EMP_202,EMEA,2025-05-02 16:37:00,2025-05-06 16:37:00
EMP_176,EMEA,2025-09-24 09:31:00,2025-09-30 09:31:00
EMP_368,NA,2025-09-24 00:09:00,2025-09-29 00:09:00
EMP_066,LATAM,2025-08-09 10:44:00,2025-08-14 10:44:00
EMP_291,EMEA,2025-02-12 11:41:00,2025-02-18 11:41:00
EMP_265,LATAM,2025-03-20 23:36:00,2025-03-25 23:36:00
EMP_370,LATAM,2025-09-28 12:30:00,2025-10-03 12:30:00
EMP_058,NA,2025-06-01 14:20:00,2025-06-06 14:20:00
EMP_043,APAC,2025-07-24 08:14:00,2025-07-29 08:14:00
EMP_172,EMEA,2025-04-10 13:21:00,2025-04-14 13:21:00
EMP_021,APAC,2025-11-17 12:06:00,2025-11-24 12:06:00
EMP_066,LATAM,2025-02-01 02:49:00,2025-02-05 02:49:00
EMP_375,LATAM,2025-07-23 07:30:00,2025-07-28 07:30:00
EMP_121,LATAM,2025-04-10 17:02:00,2025-04-14 17:02:00
EMP_058,NA,2025-10-21 20:17:00,2025-10-27 20:17:00
EMP_021,APAC,2025-12-20 03:50:00,2025-12-24 03:50:00
EMP_406,EMEA,2025-03-20 01:23:00,2025-03-25 01:23:00
EMP_123,EMEA,2025-02-11 17:04:00,2025-02-18 17:04:00
EMP_322,LATAM,2025-02-15 16:18:00,2025-02-21 16:18:00
EMP_026,NA,2025-02-12 00:23:00,2025-02-17 00:23:00
EMP_142,APAC,2025-08-11 10:24:00,2025-08-17 10:24:00
EMP_200,NA,2025-11-06 11:44:00,2025-11-13 11:44:00
EMP_355,APAC,2025-06-24 11:26:00,2025-06-30 11:26:00
EMP_438,APAC,2025-07-25 10:59:00,2025-07-31 10:59:00
EMP_244,NA,2025-11-16 19:54:00,2025-11-22 19:54:00
EMP_108,APAC,2025-01-19 12:22:00,2025-01-24 12:22:00
EMP_180,EMEA,2025-05-06 17:30:00,2025-05-13 17:30:00
EMP_389,EMEA,2025-07-15 08:40:00,2025-07-19 08:40:00
EMP_013,NA,2025-05-14 14:15:00,2025-05-20 14:15:00
EMP_150,EMEA,2025-10-21 12:10:00,2025-10-26 12:10:00
EMP_366,NA,2025-02-12 22:18:00,2025-02-16 22:18:00
EMP_029,APAC,2025-06-21 18:14:00,2025-06-28 18:14:00
EMP_369,LATAM,2025-05-22 02:06:00,2025-05-28 02:06:00
EMP_373,EMEA,2025-09-08 22:48:00,2025-09-12 22:48:00
EMP_140,APAC,2025-09-11 18:19:00,2025-09-15 18:19:00
EMP_405,LATAM,2025-10-26 22:51:00,2025-10-31 22:51:00
EMP_296,NA,2025-10-22 21:50:00,2025-10-27 21:50:00
EMP_042,LATAM,2025-07-16 01:16:00,2025-07-19 01:16:00
EMP_087,EMEA,2025-04-29 20:31:00,2025-05-04 20:31:00
EMP_085,NA,2025-10-15 10:55:00,2025-10-22 10:55:00
EMP_342,NA,2025-11-23 20:07:00,2025-11-27 20:07:00
EMP_017,NA,2025-09-11 21:56:00,2025-09-16 21:56:00
EMP_085,NA,2025-04-17 17:32:00,2025-04-22 17:32:00
EMP_101,EMEA,2025-12-06 09:22:00,2025-12-13 09:22:00
EMP_251,NA,2025-12-03 13:02:00,2025-12-10 13:02:00
EMP_122,EMEA,2025-11-23 11:36:00,2025-11-29 11:36:00
EMP_414,LATAM,2025-10-15 05:58:00,2025-10-19 05:58:00
EMP_386,EMEA,2025-10-12 02:45:00,2025-10-19 02:45:00
EMP_310,EMEA,2025-02-19 21:45:00,2025-02-23 21:45:00
EMP_349,EMEA,2025-11-25 16:03:00,2025-11-30 16:03:00
EMP_391,EMEA,2025-04-16 04:37:00,2025-04-21 04:37:00
EMP_192,LATAM,2025-12-17 20:21:00,2025-12-22 20:21:00
EMP_224,APAC,2025-11-11 05:17:00,2025-11-15 05:17:00
EMP_340,APAC,2025-07-24 19:23:00,2025-07-30 19:23:00
EMP_144,APAC,2025-12-08 11:46:00,2025-12-12 11:46:00
EMP_350,NA,2025-03-22 03:55:00,2025-03-28 03:55:00
EMP_256,LATAM,2025-10-30 08:23:00,2025-11-05 08:23:00
EMP_323,LATAM,2025-10-30 05:57:00,2025-11-02 05:57:00
EMP_119,EMEA,2025-10-12 22:17:00,2025-10-18 22:17:00
EMP_169,EMEA,2025-04-01 11:54:00,2025-04-06 11:54:00
EMP_200,NA,2025-12-20 17:36:00,2025-12-25 17:36:00
EMP_095,LATAM,2025-04-17 13:18:00,2025-04-21 13:18:00
EMP_164,LATAM,2025-02-05 13:02:00,2025-02-09 13:02:00
EMP_280,LATAM,2025-10-16 12:41:00,2025-10-20 12:41:00
EMP_109,NA,2025-04-08 00:26:00,2025-04-11 00:26:00
EMP_222,LATAM,2025-09-03 17:46:00,2025-09-09 17:46:00
EMP_208,LATAM,2025-02-12 17:46:00,2025-02-18 17:46:00
EMP_293,LATAM,2025-09-10 00:18:00,2025-09-15 00:18:00
EMP_101,EMEA,2025-07-01 10:59:00,2025-07-06 10:59:00
EMP_221,LATAM,2025-05-22 20:07:00,2025-05-28 20:07:00
EMP_076,NA,2025-05-10 21:03:00,2025-05-15 21:03:00
EMP_008,LATAM,2025-05-29 20:25:00,2025-06-03 20:25:00
EMP_345,NA,2025-08-02 15:15:00,2025-08-05 15:15:00
EMP_195,LATAM,2025-06-16 15:37:00,2025-06-21 15:37:00
EMP_447,APAC,2025-07-08 16:01:00,2025-07-13 16:01:00
EMP_279,APAC,2025-04-12 11:38:00,2025-04-17 11:38:00
EMP_175,NA,2025-01-30 06:13:00,2025-02-05 06:13:00
EMP_306,APAC,2025-05-21 08:09:00,2025-05-27 08:09:00
EMP_052,EMEA,2025-05-25 20:38:00,2025-05-31 20:38:00
EMP_164,LATAM,2025-07-17 13:51:00,2025-07-23 13:51:00
EMP_123,EMEA,2025-02-24 20:58:00,2025-02-28 20:58:00
EMP_046,EMEA,2025-07-06 20:51:00,2025-07-11 20:51:00
EMP_260,NA,2025-05-15 11:20:00,2025-05-21 11:20:00
EMP_361,LATAM,2025-04-16 19:00:00,2025-04-21 19:00:00
EMP_250,NA,2025-10-22 08:35:00,2025-10-26 08:35:00
EMP_040,APAC,2025-12-02 00:34:00,2025-12-07 00:34:00
EMP_167,APAC,2025-07-19 11:56:00,2025-07-24 11:56:00
EMP_135,NA,2025-04-25 16:46:00,2025-05-01 16:46:00
EMP_237,EMEA,2025-10-09 12:50:00,2025-10-16 12:50:00
EMP_399,APAC,2025-09-25 11:11:00,2025-09-29 11:11:00
EMP_221,LATAM,2025-10-02 23:16:00,2025-10-09 23:16:00
EMP_165,EMEA,2025-02-24 00:14:00,2025-02-28 00:14:00
EMP_319,EMEA,2025-07-25 00:49:00,2025-07-30 00:49:00
EMP_413,LATAM,2025-10-23 04:44:00,2025-10-27 04:44:00
EMP_422,APAC,2025-08-19 08:22:00,2025-08-23 08:22:00
EMP_300,LATAM,2025-09-16 03:44:00,2025-09-21 03:44:00
EMP_165,EMEA,2025-04-02 03:35:00,2025-04-07 03:35:00
EMP_423,EMEA,2025-10-05 07:00:00,2025-10-10 07:00:00
EMP_293,LATAM,2025-01-30 14:45:00,2025-02-03 14:45:00
EMP_151,APAC,2025-03-05 22:48:00,2025-03-11 22:48:00
EMP_448,LATAM,2025-07-30 15:36:00,2025-08-03 15:36:00
EMP_146,EMEA,2025-06-19 04:35:00,2025-06-22 04:35:00
EMP_321,NA,2025-04-25 05:15:00,2025-04-30 05:15:00
EMP_292,APAC,2025-04-29 02:55:00,2025-05-06 02:55:00
EMP_326,NA,2025-03-23 15:24:00,2025-03-27 15:24:00
EMP_205,NA,2025-12-14 06:37:00,2025-12-21 06:37:00
EMP_312,LATAM,2025-08-17 10:36:00,2025-08-21 10:36:00
EMP_400,EMEA,2025-11-23 16:02:00,2025-11-28 16:02:00
EMP_157,NA,2025-01-11 03:09:00,2025-01-16 03:09:00
EMP_030,LATAM,2025-06-13 04:31:00,2025-06-18 04:31:00
EMP_308,LATAM,2025-01-17 03:54:00,2025-01-23 03:54:00
EMP_121,LATAM,2025-03-05 06:24:00,2025-03-10 06:24:00
EMP_201,EMEA,2025-05-03 17:09:00,2025-05-08 17:09:00
EMP_014,LATAM,2025-02-21 11:13:00,2025-02-27 11:13:00
EMP_252,EMEA,2025-04-11 19:43:00,2025-04-15 19:43:00
EMP_409,APAC,2025-12-05 12:05:00,2025-12-08 12:05:00
EMP_316,APAC,2025-02-08 19:06:00,2025-02-11 19:06:00
EMP_014,LATAM,2025-06-01 01:06:00,2025-06-04 01:06:00
EMP_077,NA,2025-11-25 12:10:00,2025-12-01 12:10:00
EMP_183,APAC,2025-03-24 07:41:00,2025-03-27 07:41:00
EMP_253,APAC,2025-11-06 10:58:00,2025-11-10 10:58:00
EMP_214,NA,2025-04-25 18:49:00,2025-05-01 18:49:00
EMP_448,LATAM,2025-08-04 06:16:00,2025-08-10 06:16:00
EMP_144,APAC,2025-09-02 11:25:00,2025-09-07 11:25:00
EMP_258,NA,2025-11-27 07:36:00,2025-12-03 07:36:00
EMP_017,NA,2025-08-02 08:36:00,2025-08-08 08:36:00
EMP_001,NA,2025-04-28 12:27:00,2025-05-01 12:27:00
EMP_125,LATAM,2025-08-23 01:29:00,2025-08-30 01:29:00
EMP_334,EMEA,2025-08-22 05:59:00,2025-08-25 05:59:00
EMP_387,EMEA,2025-11-28 03:36:00,2025-12-05 03:36:00
EMP_290,LATAM,2025-03-10 02:56:00,2025-03-16 02:56:00
EMP_310,EMEA,2025-10-09 15:09:00,2025-10-13 15:09:00
EMP_154,APAC,2025-04-28 15:03:00,2025-05-04 15:03:00
EMP_064,LATAM,2025-01-13 03:41:00,2025-01-17 03:41:00
EMP_337,LATAM,2025-04-09 03:05:00,2025-04-13 03:05:00
EMP_172,EMEA,2025-12-07 18:15:00,2025-12-12 18:15:00
EMP_326,NA,2025-11-03 02:35:00,2025-11-07 02:35:00
EMP_446,EMEA,2025-01-01 23:30:00,2025-01-04 23:30:00
EMP_370,LATAM,2025-06-16 19:54:00,2025-06-20 19:54:00
EMP_239,LATAM,2025-03-11 13:39:00,2025-03-16 13:39:00
EMP_431,LATAM,2025-02-18 22:43:00,2025-02-22 22:43:00
EMP_266,APAC,2025-07-31 21:29:00,2025-08-04 21:29:00
EMP_244,NA,2025-03-21 03:01:00,2025-03-25 03:01:00
EMP_256,LATAM,2025-01-31 19:55:00,2025-02-04 19:55:00
EMP_132,APAC,2025-01-24 10:12:00,2025-01-29 10:12:00
EMP_390,NA,2025-04-27 03:35:00,2025-05-02 03:35:00
EMP_090,EMEA,2025-02-28 05:24:00,2025-03-03 05:24:00
EMP_214,NA,2025-04-29 12:21:00,2025-05-04 12:21:00
EMP_146,EMEA,2025-09-03 00:21:00,2025-09-06 00:21:00
EMP_325,APAC,2025-03-13 02:48:00,2025-03-19 02:48:00
EMP_377,LATAM,2025-11-15 19:11:00,2025-11-18 19:11:00
EMP_287,NA,2025-06-15 23:57:00,2025-06-21 23:57:00
EMP_286,LATAM,2025-08-01 21:34:00,2025-08-05 21:34:00
EMP_186,LATAM,2025-07-02 00:49:00,2025-07-07 00:49:00
EMP_391,EMEA,2025-01-01 02:12:00,2025-01-05 02:12:00
EMP_148,EMEA,2025-12-10 17:50:00,2025-12-15 17:50:00
EMP_422,APAC,2025-12-13 17:02:00,2025-12-17 17:02:00
EMP_116,EMEA,2025-09-27 11:34:00,2025-10-02 11:34:00
EMP_410,NA,2025-09-25 02:30:00,2025-09-29 02:30:00
EMP_271,APAC,2025-03-30 04:15:00,2025-04-05 04:15:00
EMP_425,NA,2025-06-06 01:48:00,2025-06-09 01:48:00
EMP_349,EMEA,2025-11-30 15:09:00,2025-12-04 15:09:00
EMP_151,APAC,2025-06-14 14:21:00,2025-06-19 14:21:00
EMP_070,NA,2025-02-28 20:19:00,2025-03-04 20:19:00
EMP_418,NA,2025-06-01 06:49:00,2025-06-08 06:49:00
EMP_260,NA,2025-09-16 20:12:00,2025-09-19 20:12:00
EMP_274,LATAM,2025-02-04 04:23:00,2025-02-08 04:23:00
EMP_060,NA,2025-04-01 01:58:00,2025-04-08 01:58:00
EMP_242,APAC,2025-08-15 09:03:00,2025-08-20 09:03:00
EMP_440,NA,2025-11-23 10:17:00,2025-11-27 10:17:00
EMP_444,LATAM,2025-10-09 19:53:00,2025-10-13 19:53:00
EMP_099,APAC,2025-10-22 09:40:00,2025-10-26 09:40:00
EMP_381,APAC,2025-05-29 16:45:00,2025-06-02 16:45:00
EMP_347,EMEA,2025-09-11 04:15:00,2025-09-17 04:15:00
EMP_254,LATAM,2025-09-30 20:06:00,2025-10-05 20:06:00
EMP_182,LATAM,2025-07-23 10:42:00,2025-07-30 10:42:00
EMP_385,APAC,2025-09-01 04:23:00,2025-09-04 04:23:00
EMP_290,LATAM,2025-09-25 19:19:00,2025-10-01 19:19:00
EMP_048,LATAM,2025-09-08 21:21:00,2025-09-12 21:21:00
EMP_345,NA,2025-08-25 16:46:00,2025-09-01 16:46:00
EMP_093,APAC,2025-08-19 03:36:00,2025-08-24 03:36:00
EMP_056,APAC,2025-06-10 23:32:00,2025-06-14 23:32:00
EMP_238,EMEA,2025-09-01 19:35:00,2025-09-04 19:35:00
EMP_450,EMEA,2025-01-05 03:34:00,2025-01-10 03:34:00
EMP_180,EMEA,2025-11-25 10:11:00,2025-11-28 10:11:00
EMP_114,EMEA,2025-01-13 15:50:00,2025-01-19 15:50:00
EMP_081,APAC,2025-07-28 10:10:00,2025-08-03 10:10:00
EMP_079,EMEA,2025-07-11 19:37:00,2025-07-15 19:37:00
EMP_427,NA,2025-05-17 01:28:00,2025-05-21 01:28:00
EMP_317,LATAM,2025-11-29 21:25:00,2025-12-03 21:25:00
EMP_244,NA,2025-06-06 09:25:00,2025-06-12 09:25:00
EMP_194,APAC,2025-03-08 06:25:00,2025-03-12 06:25:00
EMP_004,NA,2025-12-29 19:37:00,2026-01-02 19:37:00
EMP_068,LATAM,2025-03-25 23:48:00,2025-03-28 23:48:00
EMP_164,LATAM,2025-03-10 18:11:00,2025-03-13 18:11:00
EMP_316,APAC,2025-12-13 05:38:00,2025-12-18 05:38:00
EMP_315,EMEA,2025-08-09 00:47:00,2025-08-14 00:47:00
EMP_162,NA,2025-08-25 23:56:00,2025-08-28 23:56:00
EMP_177,EMEA,2025-08-26 08:11:00,2025-08-31 08:11:00
EMP_215,NA,2025-06-05 18:06:00,2025-06-11 18:06:00
EMP_009,EMEA,2025-10-18 17:20:00,2025-10-21 17:20:00
EMP_158,LATAM,2025-04-30 18:18:00,2025-05-05 18:18:00
EMP_315,EMEA,2025-02-13 23:42:00,2025-02-16 23:42:00
EMP_291,EMEA,2025-10-01 12:00:00,2025-10-07 12:00:00
EMP_433,LATAM,2025-02-19 00:33:00,2025-02-23 00:33:00
EMP_240,APAC,2025-12-01 06:50:00,2025-12-05 06:50:00
EMP_239,LATAM,2025-06-03 07:11:00,2025-06-07 07:11:00
EMP_332,EMEA,2025-02-11 16:09:00,2025-02-14 16:09:00
EMP_436,NA,2025-08-05 15:16:00,2025-08-11 15:16:00
EMP_104,NA,2025-05-04 09:25:00,2025-05-10 09:25:00
EMP_371,NA,2025-06-27 04:22:00,2025-07-01 04:22:00
EMP_341,LATAM,2025-01-03 20:34:00,2025-01-09 20:34:00
EMP_328,APAC,2025-10-14 21:10:00,2025-10-21 21:10:00
EMP_125,LATAM,2025-07-17 00:43:00,2025-07-24 00:43:00
EMP_327,NA,2025-09-22 06:25:00,2025-09-25 06:25:00
EMP_447,APAC,2025-09-26 21:27:00,2025-09-29 21:27:00
EMP_008,LATAM,2025-01-25 20:16:00,2025-01-28 20:16:00
EMP_290,LATAM,2025-07-29 12:23:00,2025-08-01 12:23:00
EMP_378,APAC,2025-06-13 19:20:00,2025-06-16 19:20:00
EMP_235,APAC,2025-09-03 08:46:00,2025-09-07 08:46:00
EMP_069,LATAM,2025-06-08 17:43:00,2025-06-15 17:43:00
EMP_058,NA,2025-07-23 19:51:00,2025-07-29 19:51:00
EMP_255,EMEA,2025-08-06 18:59:00,2025-08-11 18:59:00
EMP_069,LATAM,2025-12-17 16:08:00,2025-12-22 16:08:00
EMP_355,APAC,2025-08-02 21:12:00,2025-08-05 21:12:00
EMP_435,APAC,2025-06-05 12:34:00,2025-06-08 12:34:00
EMP_101,EMEA,2025-08-31 16:51:00,2025-09-06 16:51:00
EMP_432,NA,2025-12-19 23:29:00,2025-12-24 23:29:00
EMP_414,LATAM,2025-01-23 06:21:00,2025-01-26 06:21:00
EMP_228,LATAM,2025-09-12 15:08:00,2025-09-17 15:08:00
EMP_151,APAC,2025-05-07 10:05:00,2025-05-13 10:05:00
EMP_281,LATAM,2025-12-12 07:39:00,2025-12-17 07:39:00
EMP_170,LATAM,2025-11-10 11:02:00,2025-11-16 11:02:00
EMP_102,APAC,2025-05-27 03:57:00,2025-05-30 03:57:00
EMP_053,EMEA,2025-08-17 00:07:00,2025-08-20 00:07:00
EMP_106,EMEA,2025-03-12 08:15:00,2025-03-18 08:15:00
EMP_282,EMEA,2025-08-24 21:41:00,2025-08-30 21:41:00
EMP_410,NA,2025-11-13 18:48:00,2025-11-19 18:48:00
EMP_158,LATAM,2025-05-23 18:43:00,2025-05-29 18:43:00
EMP_421,LATAM,2025-09-09 04:32:00,2025-09-13 04:32:00
EMP_010,APAC,2025-09-19 21:23:00,2025-09-25 21:23:00
EMP_441,NA,2025-05-31 07:46:00,2025-06-07 07:46:00
EMP_093,APAC,2025-07-16 01:55:00,2025-07-22 01:55:00
EMP_026,NA,2025-01-05 04:29:00,2025-01-08 04:29:00
EMP_263,LATAM,2025-12-21 13:07:00,2025-12-25 13:07:00
EMP_449,EMEA,2025-04-03 15:01:00,2025-04-06 15:01:00
EMP_382,NA,2025-01-04 19:11:00,2025-01-11 19:11:00
EMP_351,APAC,2025-08-19 14:02:00,2025-08-23 14:02:00
EMP_103,NA,2025-02-24 13:50:00,2025-03-02 13:50:00
EMP_292,APAC,2025-06-27 02:45:00,2025-07-04 02:45:00
EMP_338,EMEA,2025-09-26 08:22:00,2025-10-01 08:22:00
EMP_120,APAC,2025-08-30 00:39:00,2025-09-03 00:39:00
EMP_059,EMEA,2025-12-21 15:52:00,2025-12-26 15:52:00
EMP_318,NA,2025-11-07 06:21:00,2025-11-14 06:21:00
EMP_252,EMEA,2025-02-24 22:51:00,2025-03-01 22:51:00
EMP_392,APAC,2025-04-24 07:46:00,2025-04-28 07:46:00
EMP_311,EMEA,2025-06-17 17:39:00,2025-06-24 17:39:00
EMP_132,APAC,2025-08-13 17:59:00,2025-08-18 17:59:00
EMP_300,LATAM,2025-12-07 14:28:00,2025-12-10 14:28:00
EMP_112,APAC,2025-07-19 12:18:00,2025-07-25 12:18:00
EMP_239,LATAM,2025-12-13 09:44:00,2025-12-19 09:44:00
EMP_075,NA,2025-01-11 22:02:00,2025-01-17 22:02:00
EMP_031,APAC,2025-06-14 06:03:00,2025-06-18 06:03:00
EMP_050,NA,2025-07-16 11:42:00,2025-07-22 11:42:00
EMP_433,LATAM,2025-03-09 07:31:00,2025-03-15 07:31:00
EMP_244,NA,2025-11-13 09:22:00,2025-11-17 09:22:00
EMP_387,EMEA,2025-12-13 23:05:00,2025-12-19 23:05:00
EMP_193,APAC,2025-04-19 22:19:00,2025-04-26 22:19:00
EMP_160,EMEA,2025-02-02 18:11:00,2025-02-06 18:11:00
EMP_150,EMEA,2025-11-15 06:32:00,2025-11-20 06:32:00
EMP_311,EMEA,2025-08-02 07:44:00,2025-08-08 07:44:00
EMP_042,LATAM,2025-09-05 01:20:00,2025-09-11 01:20:00
EMP_351,APAC,2025-11-02 04:01:00,2025-11-06 04:01:00
EMP_358,APAC,2025-08-19 06:41:00,2025-08-23 06:41:00
EMP_399,APAC,2025-11-12 09:28:00,2025-11-19 09:28:00
EMP_370,LATAM,2025-12-14 06:28:00,2025-12-18 06:28:00
EMP_101,EMEA,2024-12-30 01:21:00,2025-01-03 01:21:00
EMP_358,APAC,2025-05-09 22:02:00,2025-05-13 22:02:00
EMP_148,EMEA,2025-05-29 08:47:00,2025-06-02 08:47:00
EMP_133,APAC,2025-02-23 08:38:00,2025-02-28 08:38:00
EMP_355,APAC,2025-09-27 22:32:00,2025-10-03 22:32:00
EMP_379,LATAM,2025-11-18 23:13:00,2025-11-24 23:13:00
EMP_217,APAC,2025-05-08 02:48:00,2025-05-12 02:48:00
EMP_247,LATAM,2025-02-19 04:00:00,2025-02-26 04:00:00
EMP_309,LATAM,2025-06-27 02:54:00,2025-07-01 02:54:00
EMP_194,APAC,2025-09-10 20:05:00,2025-09-16 20:05:00
EMP_120,APAC,2025-09-19 01:52:00,2025-09-25 01:52:00
EMP_016,APAC,2025-05-22 10:18:00,2025-05-26 10:18:00
EMP_095,LATAM,2025-03-04 04:59:00,2025-03-11 04:59:00
EMP_360,EMEA,2025-12-17 02:11:00,2025-12-22 02:11:00
EMP_257,LATAM,2025-06-13 18:53:00,2025-06-19 18:53:00
EMP_022,NA,2025-11-05 02:05:00,2025-11-08 02:05:00
EMP_364,APAC,2025-06-19 09:38:00,2025-06-26 09:38:00
EMP_011,LATAM,2025-10-18 10:17:00,2025-10-23 10:17:00
EMP_240,APAC,2025-10-20 10:09:00,2025-10-26 10:09:00
EMP_339,APAC,2025-08-22 01:22:00,2025-08-27 01:22:00
EMP_159,NA,2025-12-05 04:19:00,2025-12-11 04:19:00
EMP_077,NA,2025-04-26 00:29:00,2025-04-30 00:29:00
EMP_388,EMEA,2025-08-23 17:59:00,2025-08-27 17:59:00
EMP_255,EMEA,2025-01-08 02:08:00,2025-01-14 02:08:00
EMP_130,EMEA,2025-09-17 22:32:00,2025-09-20 22:32:00
EMP_223,LATAM,2025-02-20 05:51:00,2025-02-23 05:51:00
EMP_094,APAC,2025-06-02 11:11:00,2025-06-08 11:11:00
EMP_393,NA,2025-03-01 02:37:00,2025-03-08 02:37:00
EMP_289,APAC,2025-05-24 23:05:00,2025-05-29 23:05:00
EMP_307,LATAM,2025-09-25 22:33:00,2025-10-01 22:33:00
EMP_058,NA,2025-02-15 09:16:00,2025-02-18 09:16:00
EMP_233,APAC,2025-05-18 21:33:00,2025-05-22 21:33:00
EMP_070,NA,2025-06-19 19:21:00,2025-06-24 19:21:00
EMP_287,NA,2025-05-17 04:41:00,2025-05-21 04:41:00
EMP_157,NA,2025-12-09 15:29:00,2025-12-13 15:29:00
EMP_440,NA,2025-03-11 21:59:00,2025-03-17 21:59:00
EMP_250,NA,2025-07-13 02:20:00,2025-07-17 02:20:00
EMP_167,APAC,2025-04-20 23:29:00,2025-04-23 23:29:00
EMP_392,APAC,2025-08-12 15:06:00,2025-08-16 15:06:00
EMP_042,LATAM,2025-03-13 08:02:00,2025-03-18 08:02:00
EMP_276,NA,2025-06-26 05:08:00,2025-06-30 05:08:00
EMP_252,EMEA,2025-01-09 12:17:00,2025-01-13 12:17:00
EMP_219,APAC,2025-10-21 21:21:00,2025-10-25 21:21:00
EMP_342,NA,2025-08-29 03:23:00,2025-09-05 03:23:00
EMP_317,LATAM,2025-02-02 04:02:00,2025-02-06 04:02:00
EMP_270,APAC,2025-10-12 12:05:00,2025-10-16 12:05:00
EMP_338,EMEA,2025-09-28 08:59:00,2025-10-02 08:59:00
EMP_323,LATAM,2025-05-25 09:19:00,2025-05-28 09:19:00
EMP_228,LATAM,2025-01-02 12:13:00,2025-01-07 12:13:00
EMP_229,LATAM,2025-05-04 09:08:00,2025-05-10 09:08:00
EMP_391,EMEA,2025-10-03 21:35:00,2025-10-08 21:35:00
EMP_339,APAC,2025-05-22 11:19:00,2025-05-29 11:19:00
EMP_444,LATAM,2025-11-23 20:41:00,2025-11-27 20:41:00
EMP_169,EMEA,2025-03-30 12:41:00,2025-04-05 12:41:00
EMP_264,APAC,2025-11-10 13:34:00,2025-11-13 13:34:00
EMP_252,EMEA,2025-02-18 02:20:00,2025-02-25 02:20:00
EMP_447,APAC,2025-12-06 01:24:00,2025-12-09 01:24:00
EMP_274,LATAM,2025-07-05 07:37:00,2025-07-10 07:37:00
EMP_440,NA,2025-12-07 01:53:00,2025-12-10 01:53:00
EMP_121,LATAM,2025-01-14 22:40:00,2025-01-20 22:40:00
EMP_119,EMEA,2025-06-01 15:32:00,2025-06-06 15:32:00
EMP_031,APAC,2025-07-08 13:53:00,2025-07-12 13:53:00
EMP_120,APAC,2025-09-16 16:42:00,2025-09-22 16:42:00
EMP_027,APAC,2025-09-06 11:26:00,2025-09-12 11:26:00
EMP_325,APAC,2025-10-02 14:16:00,2025-10-07 14:16:00
EMP_240,APAC,2025-07-04 20:58:00,2025-07-07 20:58:00
EMP_215,NA,2025-08-13 01:52:00,2025-08-18 01:52:00
EMP_220,NA,2025-01-29 15:40:00,2025-02-02 15:40:00
EMP_097,NA,2025-07-08 03:29:00,2025-07-13 03:29:00
EMP_080,EMEA,2025-08-24 09:56:00,2025-08-30 09:56:00
EMP_162,NA,2025-03-15 08:55:00,2025-03-19 08:55:00
EMP_178,LATAM,2025-11-26 15:20:00,2025-11-29 15:20:00
EMP_086,LATAM,2025-04-01 22:19:00,2025-04-07 22:19:00
EMP_191,NA,2025-07-27 12:21:00,2025-08-01 12:21:00
EMP_033,EMEA,2025-09-12 07:09:00,2025-09-19 07:09:00
EMP_341,LATAM,2025-02-24 22:47:00,2025-02-28 22:47:00
EMP_053,EMEA,2025-04-11 20:35:00,2025-04-15 20:35:00
EMP_070,NA,2025-05-19 02:29:00,2025-05-24 02:29:00
EMP_104,NA,2025-12-10 17:49:00,2025-12-16 17:49:00
EMP_253,APAC,2025-12-29 02:51:00,2026-01-02 02:51:00
EMP_096,APAC,2025-05-21 11:57:00,2025-05-27 11:57:00
EMP_213,APAC,2025-01-29 13:56:00,2025-02-01 13:56:00
EMP_291,EMEA,2025-11-27 07:33:00,2025-12-02 07:33:00
EMP_323,LATAM,2025-10-03 09:39:00,2025-10-10 09:39:00
EMP_308,LATAM,2025-09-27 15:59:00,2025-10-04 15:59:00
EMP_140,APAC,2025-10-10 02:21:00,2025-10-13 02:21:00
EMP_186,LATAM,2025-09-01 06:54:00,2025-09-08 06:54:00
EMP_112,APAC,2025-11-25 22:11:00,2025-12-01 22:11:00
EMP_109,NA,2025-02-19 16:18:00,2025-02-22 16:18:00
EMP_384,NA,2025-05-25 07:52:00,2025-06-01 07:52:00
EMP_034,LATAM,2025-02-01 21:43:00,2025-02-07 21:43:00
EMP_170,LATAM,2025-10-27 17:17:00,2025-11-01 17:17:00
EMP_170,LATAM,2025-08-06 00:16:00,2025-08-09 00:16:00
EMP_380,APAC,2025-03-13 20:27:00,2025-03-17 20:27:00
EMP_218,LATAM,2025-04-10 04:16:00,2025-04-14 04:16:00
EMP_008,LATAM,2025-02-25 16:00:00,2025-03-02 16:00:00
EMP_308,LATAM,2025-10-19 09:24:00,2025-10-23 09:24:00
EMP_109,NA,2025-10-16 16:42:00,2025-10-19 16:42:00
EMP_271,APAC,2025-09-01 16:51:00,2025-09-06 16:51:00
EMP_001,NA,2025-04-27 12:37:00,2025-05-03 12:37:00
EMP_070,NA,2025-09-11 01:41:00,2025-09-15 01:41:00
EMP_273,LATAM,2025-10-10 11:05:00,2025-10-16 11:05:00
EMP_093,APAC,2025-09-24 19:42:00,2025-09-27 19:42:00
